label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
N,0.0,0.0,0.08720287680625916,0.08963075280189514,0.11181023716926575,0.2161729633808136,0.07146874070167542,0.30732080340385437,0.02757251262664795,0.3654751479625702,0.1471099853515625,0.2796344459056854,0.12475696206092834,0.4515015780925751,0.11734151840209961,0.5405485928058624,0.11424124240875244,0.6089356243610382,0.0876305103302002,0.2965521514415741,0.07399001717567444,0.47682955861091614,0.07436573505401611,0.5751654803752899,0.07540133595466614,0.6539923250675201,0.021585553884506226,0.29571643471717834,-0.00028061866760253906,0.39987263083457947,0.007110178470611572,0.34263643622398376,0.019654035568237305,0.2867666184902191,-0.03840884566307068,0.276504248380661,-0.03962224721908569,0.30492785573005676,-0.02837449312210083,0.2594440281391144,-0.020646393299102783,0.22451019287109375
N,0.0,0.0,0.08536067605018616,0.08981099724769592,0.10478159785270691,0.22057321667671204,0.05927175283432007,0.3161533772945404,0.013848096132278442,0.37428566813468933,0.14597603678703308,0.2789022624492645,0.12351617217063904,0.45245596766471863,0.11527258157730103,0.5438303649425507,0.11179408431053162,0.6144106090068817,0.08530870079994202,0.29337170720100403,0.07259029150009155,0.4745011627674103,0.07207587361335754,0.5753377974033356,0.07272207736968994,0.6549019515514374,0.01812303066253662,0.2913692891597748,-0.0034749507904052734,0.3964991867542267,0.0038447678089141846,0.3375851809978485,0.016145259141921997,0.2798755466938019,-0.04274559020996094,0.27265027165412903,-0.04246765375137329,0.30932220816612244,-0.03223598003387451,0.2634250223636627,-0.02525913715362549,0.22712662816047668
O,0.0,0.0,-0.0704633891582489,-0.10421228408813477,-0.10051339864730835,-0.18039348721504211,-0.13028499484062195,-0.23815283179283142,-0.14087051153182983,-0.2897412180900574,0.013002276420593262,-0.26509419083595276,-0.04563617706298828,-0.3572896718978882,-0.09737053513526917,-0.33625292778015137,-0.12048131227493286,-0.29463890194892883,0.024541020393371582,-0.26304253935813904,-0.05006307363510132,-0.3644525706768036,-0.10704737901687622,-0.32806727290153503,-0.1190047562122345,-0.27871114015579224,0.015808165073394775,-0.24880847334861755,-0.05019417405128479,-0.36366868019104004,-0.105989009141922,-0.32833588123321533,-0.12003999948501587,-0.27471646666526794,-0.014670044183731079,-0.2283509373664856,-0.06847438216209412,-0.3228991627693176,-0.1065303385257721,-0.3074076771736145,-0.11801892518997192,-0.2627623975276947
O,0.0,0.0,0.07173794507980347,0.052004098892211914,0.1584334373474121,0.04800379276275635,0.2377946972846985,0.044969260692596436,0.29189103841781616,0.03285449743270874,0.13418817520141602,-0.1876063048839569,0.26388227939605713,-0.16970884799957275,0.28331857919692993,-0.06782010197639465,0.2622146010398865,-0.0054479241371154785,0.1311953067779541,-0.22791582345962524,0.27150803804397583,-0.21712422370910645,0.2905208468437195,-0.10659635066986084,0.268413245677948,-0.02534198760986328,0.13394641876220703,-0.23323023319244385,0.2548840641975403,-0.20022079348564148,0.26994210481643677,-0.0996919572353363,0.2528837323188782,-0.028620600700378418,0.13982951641082764,-0.22676900029182434,0.22532051801681519,-0.1863585114479065,0.24247825145721436,-0.12213551998138428,0.23975741863250732,-0.07502105832099915
O,0.0,0.0,0.11621104180812836,-0.0862235426902771,0.18770022690296173,-0.17175805568695068,0.2528466135263443,-0.23093998432159424,0.2870105355978012,-0.3043840527534485,0.062055185437202454,-0.33726418018341064,0.13444919884204865,-0.44152939319610596,0.20960529148578644,-0.41918402910232544,0.25457270443439484,-0.37410885095596313,0.04107107222080231,-0.34119072556495667,0.13395611941814423,-0.46065574884414673,0.22132273018360138,-0.42666125297546387,0.2617611736059189,-0.35651054978370667,0.03562368452548981,-0.337313175201416,0.12291152775287628,-0.44310158491134644,0.20676888525485992,-0.40609830617904663,0.24173231422901154,-0.34372836351394653,0.05175909399986267,-0.3240257203578949,0.1287771612405777,-0.40822553634643555,0.18787293136119843,-0.3897392451763153,0.21669705212116241,-0.34234946966171265
O,0.0,0.0,-0.132216215133667,-0.018531620502471924,-0.25379085540771484,-0.0947529673576355,-0.3472875952720642,-0.13515758514404297,-0.39266830682754517,-0.17703917622566223,-0.16675680875778198,-0.3653685301542282,-0.30523815751075745,-0.39864976704120636,-0.35091954469680786,-0.29368138313293457,-0.36149412393569946,-0.20537236332893372,-0.12653875350952148,-0.37434060871601105,-0.27128463983535767,-0.3935704380273819,-0.3203492760658264,-0.29703402519226074,-0.3316854238510132,-0.2164308726787567,-0.10314208269119263,-0.34820556640625,-0.23422086238861084,-0.35149651765823364,-0.27689212560653687,-0.27182459831237793,-0.2836958169937134,-0.19354721903800964,-0.09549039602279663,-0.3171340525150299,-0.19137167930603027,-0.31305965781211853,-0.23136967420578003,-0.2589002847671509,-0.245311439037323,-0.19970229268074036
P,0.0,0.0,0.14513897895812988,0.09476175904273987,0.2675977051258087,0.1272200644016266,0.3614814281463623,0.13424891233444214,0.46319594979286194,0.15314319729804993,0.3598180413246155,-0.03790268301963806,0.4973103106021881,-0.002444535493850708,0.5912569463253021,0.00545114278793335,0.667548269033432,0.013164371252059937,0.32618027925491333,-0.06634747982025146,0.39580729603767395,0.18081560730934143,0.3982492983341217,0.3284505307674408,0.4045107662677765,0.4225381910800934,0.27117493748664856,-0.061114102602005005,0.30297529697418213,0.1958654224872589,0.22582510113716125,0.19155803322792053,0.18614330887794495,0.14523035287857056,0.21414318680763245,-0.02665737271308899,0.23345530033111572,0.17771688103675842,0.17843970656394958,0.17301812767982483,0.14802458882331848,0.12582170963287354
P,0.0,0.0,-0.12029725313186646,0.03121316432952881,-0.21895378828048706,0.015606522560119629,-0.2946898341178894,0.006836056709289551,-0.3663042187690735,0.0019106864929199219,-0.26224732398986816,-0.12713342905044556,-0.3648783564567566,-0.10371887683868408,-0.4231127202510834,-0.10760974884033203,-0.4775429666042328,-0.1164884865283966,-0.24485501646995544,-0.15460917353630066,-0.31231236457824707,0.010787904262542725,-0.3198966085910797,0.1250452995300293,-0.3194699287414551,0.20793509483337402,-0.21644139289855957,-0.14982202649116516,-0.25550559163093567,0.024257242679595947,-0.19383156299591064,0.05589240789413452,-0.14544683694839478,0.054544270038604736,-0.18559056520462036,-0.12619549036026,-0.22951701283454895,-0.0003458857536315918,-0.1879231333732605,0.026638925075531006,-0.14678341150283813,0.021411538124084473
Q,0.0,0.0,-0.03722846508026123,0.06790569424629211,-0.06577467918395996,0.15233632922172546,-0.09499543905258179,0.21784642338752747,-0.11314666271209717,0.2783162295818329,0.047434449195861816,0.2169879972934723,0.027561664581298828,0.3215857446193695,-0.010282576084136963,0.35699406266212463,-0.04233241081237793,0.36790797114372253,0.05469238758087158,0.19652244448661804,-0.008241832256317139,0.25981053709983826,-0.039228975772857666,0.2284868061542511,-0.04328608512878418,0.19172540307044983,0.0533980131149292,0.1820228397846222,0.0037488341331481934,0.2353931963443756,-0.025644779205322266,0.20172694325447083,-0.031040847301483154,0.17626002430915833,0.05167752504348755,0.17490169405937195,0.016810178756713867,0.20582392811775208,-0.0052468180656433105,0.18776074051856995,-0.007992446422576904,0.16343477368354797
Q,0.0,0.0,0.0638074278831482,0.16735881567001343,0.12320175766944885,0.268481582403183,0.14898517727851868,0.36453506350517273,0.17393746972084045,0.4581904113292694,0.28210756182670593,0.15272265672683716,0.34014055132865906,0.2726844847202301,0.3603149354457855,0.3629343807697296,0.36714932322502136,0.4442910850048065,0.28238797187805176,0.10617360472679138,0.26781365275382996,0.3106783926486969,0.1896699070930481,0.2806207239627838,0.17366591095924377,0.22044917941093445,0.26239174604415894,0.07583609223365784,0.2397858202457428,0.26261839270591736,0.16300436854362488,0.2298658788204193,0.15755823254585266,0.1696760654449463,0.22777295112609863,0.059226542711257935,0.2202695906162262,0.20438340306282043,0.16751563549041748,0.19280147552490234,0.1579890251159668,0.1375601589679718
Q,0.0,0.0,-0.0009029507637023926,0.06679898500442505,0.008922994136810303,0.15833795070648193,0.006441354751586914,0.26010918617248535,0.013103723526000977,0.3502199649810791,0.1576862335205078,0.1430109739303589,0.18531769514083862,0.2645854353904724,0.15467983484268188,0.3329676389694214,0.12046629190444946,0.36956340074539185,0.1390843391418457,0.14171385765075684,0.11999857425689697,0.25951987504959106,0.0747789740562439,0.24337029457092285,0.059440016746520996,0.19923192262649536,0.11923766136169434,0.14900726079940796,0.10066908597946167,0.245195209980011,0.05653655529022217,0.21584349870681763,0.05119448900222778,0.180932879447937,0.1037645936012268,0.15743505954742432,0.08317017555236816,0.22149962186813354,0.05377691984176636,0.20827066898345947,0.04755192995071411,0.17371505498886108
Q,0.0,0.0,0.07544183731079102,0.07603102922439575,0.10555800795555115,0.1730273962020874,0.11422005295753479,0.28563278913497925,0.08706152439117432,0.39003103971481323,-0.10291421413421631,0.11421281099319458,-0.1750486195087433,0.2993711829185486,-0.16198325157165527,0.4227479100227356,-0.13877831399440765,0.5089351534843445,-0.14859381318092346,0.11307144165039062,-0.10822799801826477,0.32253503799438477,-0.0348353385925293,0.29827558994293213,-0.018389761447906494,0.23694467544555664,-0.1705596148967743,0.13612046837806702,-0.12332309782505035,0.3174329996109009,-0.057191431522369385,0.278980553150177,-0.04701581597328186,0.2220982313156128,-0.18390019237995148,0.16897428035736084,-0.15163716673851013,0.2855178117752075,-0.09547147154808044,0.2632989287376404,-0.07223808765411377,0.21706688404083252
R,0.0,0.0,0.06864529848098755,-0.0429840087890625,0.11517530679702759,-0.1357061266899109,0.09953024983406067,-0.21903067827224731,0.0588068962097168,-0.2843296527862549,0.07979118824005127,-0.285961389541626,0.07547193765640259,-0.39364683628082275,0.06428009271621704,-0.4675569534301758,0.05201670527458191,-0.5369413197040558,0.03117656707763672,-0.29164832830429077,0.044926613569259644,-0.4223332405090332,0.0678609311580658,-0.5027315318584442,0.08749425411224365,-0.5685155987739563,-0.0179995596408844,-0.266271710395813,-0.0043229758739471436,-0.3494528532028198,0.017601728439331055,-0.24794715642929077,0.028955131769180298,-0.17675071954727173,-0.06061658263206482,-0.21575337648391724,-0.03700563311576843,-0.2653961777687073,-0.0130862295627594,-0.19444894790649414,-0.004259884357452393,-0.1416650414466858
R,0.0,0.0,-0.04771846532821655,-0.057129621505737305,-0.0623510479927063,-0.13610148429870605,-0.01566922664642334,-0.19807374477386475,0.03366035223007202,-0.24257302284240723,-0.0693097710609436,-0.28043341636657715,-0.05955016613006592,-0.3888712525367737,-0.04599034786224365,-0.46192842721939087,-0.03171861171722412,-0.5276108980178833,-0.02737557888031006,-0.28957945108413696,-0.044273436069488525,-0.4116547405719757,-0.048611342906951904,-0.4908345937728882,-0.04960453510284424,-0.5624784529209137,0.01416170597076416,-0.26807504892349243,0.028036534786224365,-0.3495384454727173,0.02527064085006714,-0.2752138376235962,0.015476047992706299,-0.21863627433776855,0.05646240711212158,-0.22814244031906128,0.06520736217498779,-0.2826300859451294,0.05150771141052246,-0.2374013066291809,0.032316625118255615,-0.19862115383148193
R,0.0,0.0,-0.05729377269744873,-0.05483752489089966,-0.07678413391113281,-0.14799481630325317,-0.023858308792114258,-0.2174358367919922,0.033466994762420654,-0.26350700855255127,-0.06670606136322021,-0.3128688335418701,-0.057601988315582275,-0.43364155292510986,-0.045894503593444824,-0.5100640654563904,-0.034050583839416504,-0.5830613970756531,-0.018847882747650146,-0.32513344287872314,-0.03743255138397217,-0.46324974298477173,-0.045721352100372314,-0.5434586405754089,-0.050592243671417236,-0.6201670169830322,0.027478575706481934,-0.30163002014160156,0.03616976737976074,-0.4108409285545349,0.029074668884277344,-0.3232818841934204,0.018860697746276855,-0.254225492477417,0.07523953914642334,-0.2535889744758606,0.07890141010284424,-0.32009464502334595,0.06388276815414429,-0.2599450945854187,0.04958176612854004,-0.2063148021697998
R,0.0,0.0,-0.05555218458175659,-0.08445912599563599,-0.07538163661956787,-0.1735626459121704,-0.0861545205116272,-0.2288685441017151,-0.07483962178230286,-0.27322524785995483,0.006575882434844971,-0.2855309247970581,0.0006093978881835938,-0.38562333583831787,-0.00128859281539917,-0.45336443185806274,-0.0022690892219543457,-0.5076814293861389,0.031828105449676514,-0.2738493084907532,0.041705965995788574,-0.39026808738708496,0.031952619552612305,-0.4703871011734009,0.021993577480316162,-0.5310778021812439,0.04145234823226929,-0.2440629005432129,-0.02194768190383911,-0.32717999815940857,-0.05208909511566162,-0.2650293707847595,-0.05479070544242859,-0.2225978970527649,0.03552520275115967,-0.19734877347946167,-0.022986650466918945,-0.28130781650543213,-0.047335267066955566,-0.2304707169532776,-0.04910978674888611,-0.18290817737579346
R,0.0,0.0,0.09467050433158875,-0.11300337314605713,0.12936118245124817,-0.23595774173736572,0.15218111872673035,-0.3213951587677002,0.15771836042404175,-0.40095508098602295,0.043762922286987305,-0.3828893303871155,0.06418159604072571,-0.5168154835700989,0.07783642411231995,-0.59020134806633,0.09074845910072327,-0.6570016145706177,0.016444742679595947,-0.3791475296020508,0.02913495898246765,-0.5435421466827393,0.06147211790084839,-0.6357603967189789,0.088155597448349,-0.696796327829361,-0.0033059120178222656,-0.3504416346549988,0.07233977317810059,-0.4702526330947876,0.11464488506317139,-0.38227570056915283,0.12301063537597656,-0.3120920658111572,0.005315124988555908,-0.30751413106918335,0.07089763879776001,-0.413535475730896,0.10287246108055115,-0.35266220569610596,0.11224213242530823,-0.2903503179550171
S,0.0,0.0,0.10085868835449219,-0.06301331520080566,0.1587810218334198,-0.12569504976272583,0.21589601039886475,-0.15585392713546753,0.2761569023132324,-0.15803229808807373,0.07853874564170837,-0.2689715623855591,0.14866799116134644,-0.3454017639160156,0.19613289833068848,-0.2931944727897644,0.21031254529953003,-0.23341870307922363,0.06231027841567993,-0.26992470026016235,0.15357962250709534,-0.35048651695251465,0.20393061637878418,-0.2727481424808502,0.2048931121826172,-0.2038872241973877,0.05445939302444458,-0.2630915343761444,0.14148861169815063,-0.3376695215702057,0.19089621305465698,-0.25753331184387207,0.19226133823394775,-0.19598543643951416,0.05852970480918884,-0.250679075717926,0.13061794638633728,-0.3117825388908386,0.16981294751167297,-0.2632659673690796,0.1724272072315216,-0.21237587928771973
S,0.0,0.0,-0.08767569065093994,-0.10253095626831055,-0.13636624813079834,-0.1806829273700714,-0.19361156225204468,-0.22452297806739807,-0.24006563425064087,-0.24172517657279968,-0.005566775798797607,-0.3093382716178894,-0.11192455887794495,-0.38302165269851685,-0.1598644256591797,-0.3322407603263855,-0.1754218339920044,-0.2775718569755554,0.0037125349044799805,-0.30411529541015625,-0.12451070547103882,-0.3924388289451599,-0.17398157715797424,-0.3230770528316498,-0.17758357524871826,-0.25798943638801575,-0.006104171276092529,-0.2787422835826874,-0.1161876916885376,-0.3805616497993469,-0.1658381223678589,-0.3190782070159912,-0.1702844202518463,-0.255374938249588,-0.03790956735610962,-0.2447325587272644,-0.12005531787872314,-0.33254921436309814,-0.15718317031860352,-0.30038174986839294,-0.16109177470207214,-0.2501260042190552
T,0.0,0.0,0.08056420087814331,-0.09638196229934692,0.139259934425354,-0.20490574836730957,0.1972353458404541,-0.2791617512702942,0.24040859937667847,-0.3537912368774414,0.05359610915184021,-0.33206748962402344,0.11777594685554504,-0.4058559536933899,0.18012666702270508,-0.4018237590789795,0.22919481992721558,-0.3858793377876282,0.03521460294723511,-0.34391307830810547,0.04470941424369812,-0.49860095977783203,0.04755359888076782,-0.6030754148960114,0.04446357488632202,-0.6874965131282806,0.015127241611480713,-0.32631123065948486,0.025329232215881348,-0.47947317361831665,0.03341102600097656,-0.5812427401542664,0.03702133893966675,-0.6660776436328888,0.0006371736526489258,-0.29054248332977295,0.009117424488067627,-0.405463844537735,0.011901557445526123,-0.4873950183391571,0.012214601039886475,-0.5601350665092468
T,0.0,0.0,-0.07337403297424316,-0.1094735860824585,-0.12279301881790161,-0.2128385305404663,-0.17872822284698486,-0.2760425806045532,-0.2259204387664795,-0.3344993591308594,-0.032063066959381104,-0.3452739119529724,-0.11890155076980591,-0.4153321385383606,-0.1892237663269043,-0.39668893814086914,-0.23501962423324585,-0.3618168830871582,-0.012954115867614746,-0.3492662310600281,-0.050920069217681885,-0.5207521915435791,-0.06712901592254639,-0.6284940242767334,-0.07082009315490723,-0.7154832482337952,-0.0012732744216918945,-0.3224083185195923,-0.01806706190109253,-0.4998593330383301,-0.022416293621063232,-0.6105756759643555,-0.018940269947052002,-0.7001882195472717,-0.004755079746246338,-0.2890014052391052,-0.017468750476837158,-0.41543853282928467,-0.02066969871520996,-0.5029637813568115,-0.02501124143600464,-0.5810303092002869
T,0.0,0.0,-0.08144235610961914,-0.1460036039352417,-0.12532192468643188,-0.24351143836975098,-0.18207526206970215,-0.3118908405303955,-0.22859245538711548,-0.372348427772522,-0.015567302703857422,-0.37248682975769043,-0.11578124761581421,-0.4405425190925598,-0.18394583463668823,-0.42433929443359375,-0.23218047618865967,-0.39467012882232666,0.006314635276794434,-0.3596717119216919,-0.021224379539489746,-0.5438401699066162,-0.025282323360443115,-0.6631970703601837,-0.024258434772491455,-0.7552252411842346,0.006681263446807861,-0.316667377948761,-0.010419726371765137,-0.5248337388038635,-0.009446501731872559,-0.6380668580532074,-0.0024626851081848145,-0.7339068055152893,-0.010046899318695068,-0.2792899012565613,-0.019474387168884277,-0.4135054349899292,-0.018475651741027832,-0.5035092830657959,-0.018450617790222168,-0.5924062728881836
T,0.0,0.0,-0.08467909693717957,-0.13853102922439575,-0.12888115644454956,-0.2126825451850891,-0.18214654922485352,-0.2737519145011902,-0.23004615306854248,-0.33030399680137634,-0.0247153639793396,-0.33614054322242737,-0.1211901307106018,-0.39680492877960205,-0.18608248233795166,-0.3794088661670685,-0.22596001625061035,-0.3476652503013611,-0.011256933212280273,-0.3404253423213959,-0.05679577589035034,-0.515315055847168,-0.07330864667892456,-0.6211422979831696,-0.07832875847816467,-0.7004663348197937,-0.010921955108642578,-0.3137483596801758,-0.04252636432647705,-0.5058348774909973,-0.054120421409606934,-0.6090685129165649,-0.058502376079559326,-0.6862623989582062,-0.02928614616394043,-0.2846989631652832,-0.0515742301940918,-0.4272160828113556,-0.05948752164840698,-0.5138126611709595,-0.06536722183227539,-0.5884342193603516
U,0.0,0.0,-0.07409334182739258,-0.08879071474075317,-0.09124565124511719,-0.18933910131454468,-0.029998600482940674,-0.27190572023391724,0.040246427059173584,-0.2811342477798462,-0.05284741520881653,-0.3589693307876587,-0.05926969647407532,-0.5136980414390564,-0.057453423738479614,-0.5981309115886688,-0.05291286110877991,-0.6779065728187561,0.005880594253540039,-0.3598816394805908,0.0011047422885894775,-0.5345264077186584,-0.007710903882980347,-0.630873829126358,-0.006877005100250244,-0.7228898704051971,0.05546599626541138,-0.3291996121406555,0.057484447956085205,-0.46803051233291626,0.03202301263809204,-0.37540602684020996,0.022758066654205322,-0.302977979183197,0.10408508777618408,-0.2697821855545044,0.10121047496795654,-0.3865763545036316,0.07595258951187134,-0.331906259059906,0.06554311513900757,-0.26559317111968994
U,0.0,0.0,-0.07198047637939453,-0.09708541631698608,-0.10588434338569641,-0.22599798440933228,-0.061766982078552246,-0.30075252056121826,0.013562560081481934,-0.3075668215751648,-0.01998448371887207,-0.37559598684310913,-0.017505168914794922,-0.5215975046157837,-0.013017475605010986,-0.6108140051364899,-0.00514066219329834,-0.690004825592041,0.031536996364593506,-0.3718752861022949,0.04397284984588623,-0.5478656888008118,0.03730762004852295,-0.6504902243614197,0.03834885358810425,-0.7382473945617676,0.07938897609710693,-0.3366404175758362,0.08139729499816895,-0.47601819038391113,0.03290075063705444,-0.38852640986442566,0.006544291973114014,-0.30845367908477783,0.1243981122970581,-0.2770234942436218,0.10881561040878296,-0.3858625292778015,0.06475585699081421,-0.3370497226715088,0.037734270095825195,-0.2755695581436157
U,0.0,0.0,0.0635315477848053,-0.09084516763687134,0.08217459917068481,-0.1815546751022339,0.05370551347732544,-0.2637397050857544,-0.0010469555854797363,-0.29080522060394287,0.050979405641555786,-0.25817590951919556,0.08045229315757751,-0.3978348970413208,0.09344857931137085,-0.4574771821498871,0.1009950339794159,-0.5190876126289368,0.004908949136734009,-0.27154749631881714,0.017208725214004517,-0.4210388660430908,0.02465277910232544,-0.5047576427459717,0.029076844453811646,-0.5798725485801697,-0.034135639667510986,-0.2555319666862488,-0.02827790379524231,-0.3571479320526123,-0.004528611898422241,-0.27171003818511963,0.004662364721298218,-0.21484845876693726,-0.07064798474311829,-0.20385313034057617,-0.06227275729179382,-0.2980247735977173,-0.03352618217468262,-0.2505270838737488,-0.024019062519073486,-0.19812440872192383
U,0.0,0.0,0.054665982723236084,-0.07528054714202881,0.07697126269340515,-0.18790405988693237,0.051561206579208374,-0.2667995095252991,-2.777576446533203e-05,-0.2896919846534729,0.026871711015701294,-0.2665122151374817,0.053211063146591187,-0.39000195264816284,0.0671621561050415,-0.45289546251296997,0.0713801383972168,-0.5110082030296326,-0.016388684511184692,-0.2726368308067322,-0.003699570894241333,-0.4210069179534912,0.011946916580200195,-0.5044969618320465,0.017583757638931274,-0.5738935470581055,-0.05468061566352844,-0.2540455460548401,-0.025066286325454712,-0.33957356214523315,0.00118216872215271,-0.2683956027030945,0.005752861499786377,-0.2094067931175232,-0.08271422982215881,-0.21849751472473145,-0.04563343524932861,-0.29996955394744873,-0.011406928300857544,-0.2563762664794922,0.004454493522644043,-0.2007741928100586
V,0.0,0.0,-0.03789588809013367,-0.06117284297943115,-0.02999579906463623,-0.1503819227218628,0.04214039444923401,-0.20918738842010498,0.09878847002983093,-0.24917101860046387,-0.02723059058189392,-0.3191520571708679,-0.050132811069488525,-0.4504563808441162,-0.06420031189918518,-0.5371566414833069,-0.07105222344398499,-0.6116085946559906,0.031241625547409058,-0.32351189851760864,0.048779815435409546,-0.47110381722450256,0.06418195366859436,-0.5604946911334991,0.08119341731071472,-0.6420315504074097,0.07441332936286926,-0.2861890196800232,0.10934516787528992,-0.3670361042022705,0.08606991171836853,-0.2858662009239197,0.06537160277366638,-0.22894346714019775,0.10813829302787781,-0.2246198058128357,0.1319173276424408,-0.28020942211151123,0.10935959219932556,-0.2312324047088623,0.08788147568702698,-0.19092541933059692
V,0.0,0.0,0.09038850665092468,-0.08963721990585327,0.1307872235774994,-0.19942963123321533,0.1097206175327301,-0.3168359398841858,0.04834967851638794,-0.3816952109336853,0.09060686826705933,-0.362995982170105,0.12321999669075012,-0.5220960676670074,0.13921162486076355,-0.606694757938385,0.1512087881565094,-0.6936729848384857,0.030757129192352295,-0.37476229667663574,0.04547569155693054,-0.5596002340316772,0.05496892333030701,-0.6751540005207062,0.06355941295623779,-0.7749588489532471,-0.026316910982131958,-0.346483051776886,-0.022974878549575806,-0.4942387640476227,0.0032194852828979492,-0.3782004117965698,0.016891419887542725,-0.29017728567123413,-0.0788179337978363,-0.2833671569824219,-0.07045790553092957,-0.4110112488269806,-0.03586527705192566,-0.3365797996520996,-0.02339613437652588,-0.2619185447692871
X,0.0,0.0,-0.005741298198699951,-0.121695876121521,-0.04151630401611328,-0.24996644258499146,-0.0851641297340393,-0.34297436475753784,-0.10624462366104126,-0.4124647378921509,0.012734055519104004,-0.3348963260650635,-0.04226118326187134,-0.47339385747909546,-0.11185866594314575,-0.49491655826568604,-0.16043564677238464,-0.4749237596988678,0.0005331635475158691,-0.2899092435836792,-0.14499402046203613,-0.34731483459472656,-0.14745593070983887,-0.2792013883590698,-0.10866957902908325,-0.24463963508605957,-0.026890456676483154,-0.23120516538619995,-0.160386323928833,-0.2692035436630249,-0.14809060096740723,-0.21107172966003418,-0.11046510934829712,-0.191677987575531,-0.060018956661224365,-0.17074942588806152,-0.15893784165382385,-0.20114558935165405,-0.1493481695652008,-0.1566680669784546,-0.11792835593223572,-0.13858330249786377
X,0.0,0.0,0.0793415904045105,-0.13696438074111938,0.10048913955688477,-0.2705243229866028,0.10567015409469604,-0.3709897994995117,0.10139897465705872,-0.44164207577705383,-0.015067428350448608,-0.3873257040977478,0.06488558650016785,-0.5079636573791504,0.13587450981140137,-0.519594669342041,0.18909388780593872,-0.4949643313884735,-0.03731819987297058,-0.3781816363334656,0.12698861956596375,-0.3930279016494751,0.14275532960891724,-0.269225537776947,0.12204095721244812,-0.1808934211730957,-0.03822261095046997,-0.34874048829078674,0.1303674578666687,-0.3466363847255707,0.12919658422470093,-0.22289782762527466,0.10341030359268188,-0.14851409196853638,-0.022144019603729248,-0.310857355594635,0.10609576106071472,-0.3334939181804657,0.12251067161560059,-0.256278395652771,0.11919090151786804,-0.2080410122871399
X,0.0,0.0,0.09429511427879333,-0.13478881120681763,0.12422594428062439,-0.25555968284606934,0.1323038637638092,-0.3489530682563782,0.12857604026794434,-0.41764843463897705,0.019892066717147827,-0.38624340295791626,0.09646809101104736,-0.5032735466957092,0.16856101155281067,-0.49749690294265747,0.21937274932861328,-0.4507456421852112,-0.013734817504882812,-0.33953529596328735,0.1527455449104309,-0.3366531729698181,0.1547565758228302,-0.24439853429794312,0.12185576558113098,-0.21415507793426514,-0.021464139223098755,-0.2669938802719116,0.14508196711540222,-0.25267452001571655,0.13014456629753113,-0.17484599351882935,0.09270033240318298,-0.15413081645965576,-0.011177897453308105,-0.188545823097229,0.11418500542640686,-0.18341690301895142,0.11027950048446655,-0.13227564096450806,0.08119532465934753,-0.12175822257995605
X,0.0,0.0,-0.0462380051612854,-0.14390957355499268,-0.07071232795715332,-0.2503347396850586,-0.08399510383605957,-0.31418919563293457,-0.08480125665664673,-0.3665231466293335,0.037006497383117676,-0.27822113037109375,-0.009330332279205322,-0.3882281184196472,-0.08126157522201538,-0.4136154055595398,-0.14044559001922607,-0.4031127691268921,0.04624074697494507,-0.19485831260681152,-0.11170089244842529,-0.24891167879104614,-0.1571226716041565,-0.20298457145690918,-0.14605838060379028,-0.1731281280517578,0.02683311700820923,-0.10768252611160278,-0.13789767026901245,-0.14945495128631592,-0.15858706831932068,-0.1239086389541626,-0.13138890266418457,-0.10871100425720215,-0.0006111264228820801,-0.0338824987411499,-0.1248326301574707,-0.07334136962890625,-0.13547217845916748,-0.06591379642486572,-0.10909426212310791,-0.05334365367889404
Y,0.0,0.0,-0.09393894672393799,-0.036265790462493896,-0.15989556908607483,-0.11497372388839722,-0.20116648077964783,-0.1893591284751892,-0.22343707084655762,-0.24347490072250366,-0.09159135818481445,-0.23704999685287476,-0.10703682899475098,-0.3098313510417938,-0.0965544581413269,-0.23993444442749023,-0.08467131853103638,-0.18774032592773438,-0.045966506004333496,-0.24877023696899414,-0.06088215112686157,-0.3104128837585449,-0.0542181134223938,-0.21401989459991455,-0.04962188005447388,-0.16186439990997314,-0.002035200595855713,-0.25264275074005127,-0.012583494186401367,-0.323400616645813,-0.015704095363616943,-0.2369164228439331,-0.015176236629486084,-0.17966163158416748,0.04297882318496704,-0.24821436405181885,0.047983527183532715,-0.33478474617004395,0.042985737323760986,-0.3857003450393677,0.03530853986740112,-0.4460701048374176
Y,0.0,0.0,0.10802295804023743,-0.026998817920684814,0.2099412977695465,-0.10136294364929199,0.28497445583343506,-0.15873998403549194,0.3373943567276001,-0.21226251125335693,0.14660489559173584,-0.270435631275177,0.1998632252216339,-0.3164176940917969,0.175350159406662,-0.2201073169708252,0.14782637357711792,-0.17275577783584595,0.09359729290008545,-0.29257380962371826,0.14032694697380066,-0.3207786977291107,0.11501318216323853,-0.20315229892730713,0.08971592783927917,-0.1518341302871704,0.03743055462837219,-0.30044227838516235,0.08098462224006653,-0.33963069319725037,0.06854405999183655,-0.21468204259872437,0.05147641897201538,-0.14610618352890015,-0.021742060780525208,-0.30368325114250183,-0.005835682153701782,-0.4106042981147766,0.020048797130584717,-0.4611088037490845,0.04848584532737732,-0.5153109729290009
